"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
22.11.23;11:43:45;P.+F. SP;SP;F_231122_114345_0; 0.0;112;;0.0000;0.1522;0.2323;;0.1723;0.259;;;12.163;0.497;0.244;0.492;0.474;0.750;0.663;0.497;0.670;0.017;0.060;0.601;0.239;0.160;28.267;
22.11.23;11:44:15;P.+F. SP;SP;F_231122_114415_0; 0.0;141;;0.0000;0.1523;0.2324;;0.1726;0.257;;;15.241;0.498;0.245;0.491;0.474;0.746;0.659;0.498;0.670;0.021;0.060;0.544;0.298;0.158;32.210;
22.11.23;11:45:05;P.+F. SP;SP;F_231122_114505_0; 0.0;183;;0.0000;0.1527;0.2334;;0.1755;0.248;;;19.081;0.506;0.246;0.485;0.470;0.718;0.625;0.506;0.673;0.019;0.058;0.541;0.270;0.188;41.608;
22.11.23;11:45:55;P.+F. SP;SP;F_231122_114555_0; 0.0;237;;0.0000;0.1510;0.2295;;0.1762;0.232;;;23.119;0.508;0.259;0.510;0.485;0.679;0.582;0.508;0.662;0.017;0.050;0.454;0.243;0.303;45.217;
22.11.23;11:46:45;P.+F. SP;SP;F_231122_114645_0; 0.0;306;;0.0000;0.1481;0.2229;;0.1756;0.212;;;27.247;0.507;0.281;0.555;0.510;0.632;0.533;0.507;0.643;0.023;0.055;0.439;0.324;0.237;56.476;
22.11.23;11:47:35;P.+F. SP;SP;F_231122_114735_0; 0.0;391;;0.0000;0.1439;0.2134;;0.1733;0.188;;;30.796;0.500;0.312;0.624;0.544;0.576;0.478;0.500;0.616;0.018;0.046;0.384;0.253;0.362;63.109;
22.11.23;11:48:25;P.+F. SP;SP;F_231122_114825_0; 0.0;603;;0.0000;0.1326;0.1895;;0.1648;0.130;;;32.960;0.476;0.394;0.829;0.627;0.433;0.349;0.476;0.547;0.031;0.054;0.318;0.431;0.251;80.503;
22.11.23;11:49:15;P.+F. SP;SP;F_231122_114915_0; 0.0;756;;0.0000;0.1278;0.1798;;0.1606;0.107;;;33.956;0.463;0.430;0.927;0.659;0.370;0.294;0.463;0.519;0.027;0.051;0.333;0.381;0.286;105.874;
22.11.23;11:50:05;P.+F. SP;SP;F_231122_115005_0; 0.0;928;;0.0000;0.1242;0.1727;;0.1578;0.086;;;33.561;0.455;0.458;1.007;0.681;0.306;0.241;0.455;0.498;0.031;0.049;0.255;0.431;0.314;99.396;
22.11.23;11:50:55;P.+F. SP;SP;F_231122_115055_0; 0.0;1144;;0.0000;0.1209;0.1665;;0.1546;0.071;;;34.345;0.446;0.482;1.082;0.701;0.261;0.204;0.446;0.480;0.063;0.085;0.309;0.880;-0.189;148.516;
22.11.23;11:51:45;P.+F. SP;SP;F_231122_115145_0; 0.0;1420;;0.0000;0.1172;0.1595;;0.1512;0.052;;;31.024;0.436;0.512;1.173;0.722;0.196;0.152;0.436;0.460;0.089;0.098;0.128;1.000;-0.128;76.230;
22.11.23;11:53:45;P.+F. SP;SP;F_231122_115345_0; 0.0;34;;0.0000;0.1681;0.2714;;0.1941;0.285;;;4.067;0.560;0.155;0.277;0.322;0.748;0.648;0.560;0.783;0.005;0.044;0.548;0.069;0.383;7.826;
22.11.23;11:53:48;LC-Stop;LCE;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
